x,t,u_true,u_pred,abs_error
0,0,0,0.00128254154697,0.00128254154697
0.0250000003725,0,0.00222268840298,0.00238077528775,0.000158086884767
0.0500000007451,0,0.00445019174367,0.00345103209838,0.000999159645289
0.0750000029802,0,0.00668735057116,0.00449040625244,0.00219694431871
0.10000000149,0,0.00893906038254,0.005495775491,0.00344328489155
0.125,0,0.0112103065476,0.00646409997717,0.00474620657042
0.15000000596,0,0.0135061703622,0.00739206280559,0.00611410755664
0.17499999702,0,0.0158318765461,0.00827656872571,0.00755530782044
0.20000000298,0,0.0181928090751,0.00911431759596,0.00907849147916
0.225000008941,0,0.0205945242196,0.00990204140544,0.0106924828142
0.25,0,0.0230427701026,0.0106364069507,0.012406363152
0.27500000596,0,0.0255435165018,0.0113143352792,0.0142291812226
0.300000011921,0,0.0281029231846,0.0119326682761,0.0161702558398
0.325000017881,0,0.0307273473591,0.0124883102253,0.0182390362024
0.34999999404,0,0.0334233120084,0.0129784364253,0.0204448755831
0.375,0,0.0361974239349,0.0134002724662,0.0227971524
0.40000000596,0,0.0390563011169,0.0137513745576,0.0253049265593
0.425000011921,0,0.0420063734055,0.0140294022858,0.0279769711196
0.450000017881,0,0.0450536683202,0.014232412912,0.0308212563396
0.47499999404,0,0.0482034087181,0.0143585866317,0.0338448211551
0.5,0,0.0514595098794,0.0144065758213,0.0370529331267
0.525000035763,0,0.0548237636685,0.0143754892051,0.0404482744634
0.550000011921,0,0.0582946948707,0.0142644429579,0.0440302528441
0.574999988079,0,0.0618659928441,0.0140735544264,0.0477924384177
0.600000023842,0,0.0655241459608,0.0138027556241,0.0517213903368
0.625,0,0.0692451298237,0.0134528912604,0.0557922385633
0.650000035763,0,0.0729898139834,0.0130251040682,0.0599647089839
0.675000011921,0,0.0766974389553,0.0125210070983,0.0641764327884
0.699999988079,0,0.0802766382694,0.0119427172467,0.0683339238167
0.725000023842,0,0.0835935473442,0.011292909272,0.0723006352782
0.75,0,0.0864560380578,0.0105745289475,0.075881510973
0.775000035763,0,0.0885950997472,0.00979134067893,0.0788037627935
0.800000011921,0,0.0896444395185,0.00894717779011,0.080697260797
0.824999988079,0,0.0891245380044,0.00804656650871,0.0810779705644
0.850000023842,0,0.0864423215389,0.00709450663999,0.0793478116393
0.875,0,0.0809268727899,0.00609605805948,0.074830815196
0.900000035763,0,0.0719275996089,0.0050569572486,0.0668706446886
0.925000011921,0,0.0589953847229,0.00398319540545,0.0550121888518
0.949999988079,0,0.0421292036772,0.00288083776832,0.0392483659089
0.975000023842,0,0.0219999756664,0.00175643386319,0.0202435422689
1,0,-2.48553533311e-08,0.000616615172476,0.000616640027147
1.02499997616,0,-0.0220000240952,-0.000531826459337,0.0214681979269
1.05000007153,0,-0.0421292968094,-0.00168186845258,0.0404474288225
1.07500004768,0,-0.0589954666793,-0.00282665947452,0.0561688058078
1.10000002384,0,-0.0719276741147,-0.00395926600322,0.0679684057832
1.125,0,-0.0809268727899,-0.0050725354813,0.0758543387055
1.14999997616,0,-0.0864423513412,-0.00615968275815,0.0802826657891
1.17500007153,0,-0.0891245529056,-0.0072139906697,0.0819105654955
1.20000004768,0,-0.089644446969,-0.00822892040014,0.0814155265689
1.22500002384,0,-0.0885950997472,-0.00919796712697,0.0793971344829
1.25,0,-0.0864560306072,-0.0101150218397,0.0763410106301
1.27499997616,0,-0.0835935249925,-0.0109743075445,0.072619214654
1.30000007153,0,-0.0802766233683,-0.0117700938135,0.0685065314174
1.32500004768,0,-0.0766974166036,-0.0124973608181,0.0642000585794
1.35000002384,0,-0.0729897990823,-0.0131512731314,0.0598385259509
1.375,0,-0.0692451149225,-0.0137273538858,0.0555177628994
1.39999997616,0,-0.0655241459608,-0.014221701771,0.0513024441898
1.42500007153,0,-0.0618659779429,-0.0146307488903,0.0472352281213
1.45000004768,0,-0.058294672519,-0.0149514861405,0.0433431863785
1.47500002384,0,-0.0548237524927,-0.0151813896373,0.0396423637867
1.5,0,-0.0514595061541,-0.015318387188,0.0361411198974
1.52499997616,0,-0.0482034012675,-0.0153610222042,0.0328423790634
1.55000007153,0,-0.0450536422431,-0.0153082860634,0.0297453552485
1.57500004768,0,-0.0420063659549,-0.0151598984376,0.0268464684486
1.60000002384,0,-0.0390562936664,-0.0149159412831,0.0241403523833
1.625,0,-0.0361974127591,-0.0145771615207,0.0216202512383
1.64999997616,0,-0.0334233008325,-0.0141449337825,0.0192783661187
1.67500007153,0,-0.0307273380458,-0.0136210713536,0.0171062666923
1.70000004768,0,-0.0281029101461,-0.0130080804229,0.0150948297232
1.72500002384,0,-0.0255435053259,-0.0123090362176,0.0132344691083
1.75,0,-0.0230427607894,-0.0115274637938,0.0115152969956
1.77499997616,0,-0.0205945242196,-0.0106676463038,0.00992687791586
1.80000007153,0,-0.0181927978992,-0.00973430555314,0.00845849234611
1.82500004768,0,-0.0158318635076,-0.00873281713575,0.00709904637188
1.85000002384,0,-0.0135061563924,-0.00766885560006,0.00583730079234
1.875,0,-0.0112103046849,-0.00654886523262,0.00466143945232
1.89999997616,0,-0.00893905945122,-0.00537954363972,0.0035595158115
1.92500007153,0,-0.00668733380735,-0.00416829995811,0.00251903384924
1.95000004768,0,-0.00445018801838,-0.0029225545004,0.00152763351798
1.97500002384,0,-0.00222268444486,-0.00165054237004,0.000572142074816
2,0,4.94637086845e-09,-0.000360533362255,0.000360538309906
2.02500009537,0,0.00222270772792,0.000938696088269,0.00128401163965
2.04999995232,0,0.00445019779727,0.00223837140948,0.00221182638779
2.07499980927,0,0.0066873440519,0.00352929020301,0.00315805384889
2.09999990463,0,0.00893905572593,0.00480244401842,0.00413661170751
2.125,0,0.0112103149295,0.00604860996827,0.00516170496121
2.15000009537,0,0.0135061796755,0.00725870858878,0.00624747108668
2.17499995232,0,0.0158318746835,0.0084235034883,0.0074083711952
2.19999980927,0,0.0181927904487,0.0095343766734,0.00865841377527
